_id,cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
60c37f4f9c4731f12195dc7f, 0,72 BONAVENTURE CT,5,5C,1637,530.5 PC USE PERSONAL ID INFO,2604,38.46353269,-121.4196769
60c37f4f9c4731f12195dc80, 0,5655 11TH AVE,6,6B,1036,484G(B) PC ACCESS CARD FRAUD,2605,38.54233994,-121.4399759
60c37f4f9c4731f12195dc81, 0,4821 HILLSBORO LN,4,4A,1205,484G(B) PC ACCESS CARD FRAUD,2605,38.5298745,-121.5059335
60c37f4f9c4731f12195dc82, 0,2657 FREEPORT BLVD,4,4A,906,594(B)(2)(A) VANDALISM/ -$400,2999,38.55729053,-121.4889962
60c37f4f9c4731f12195dc83, 0,4238 CABRILLO WAY,6,6B,1067,530.5 PC USE PERSONAL ID INFO,2604,38.53627316,-121.434692
60c37f4f9c4731f12195dc84, 0,1205 LOS ROBLES BLVD,2,2B,525,459 PC  BURGLARY RESIDENCE,2204,38.63056637,-121.4386701
60c37f4f9c4731f12195dc85, 0,5700 S LAND PARK DR,4,4C,1227,459 PC  BURGLARY BUSINESS,2203,38.52187978,-121.5127489
60c37f4f9c4731f12195dc86, 0,1 CLAUSS CT,6,6B,1084,487(A) PC GRAND THEFT,2303,38.52935875,-121.4471706
60c37f4f9c4731f12195dc87, 0,2103 V ST,3,3B,787,484G(B) PC ACCESS CARD FRAUD,2605,38.56317157,-121.4838724
60c37f4f9c4731f12195dc88, 0,5200 RIVERSIDE BLVD,4,4A,1203,459 PC  BURGLARY VEHICLE,2299,38.53065491,-121.5184395
60c37f4f9c4731f12195dc89, 0,7940 DEER CREEK DR,5,5B,1616,484G(B) PC ACCESS CARD FRAUD,2605,38.47211319,-121.4521928
60c37f4f9c4731f12195dc8a, 0,377 MARINER POINT WAY,4,4C,1284,484J PC PUBLISH CARD INFO,2605,38.48797175,-121.5475886
60c37f4f9c4731f12195dc8b, 0,1416 HELMSMAN WAY,1,1B,444,POSSIBLE FINANCIAL CRIME-I RPT,7000,38.60996158,-121.4936477
60c37f4f9c4731f12195dc8c, 0,4800 WESTLAKE PKWY,1,1A,130,POSSIBLE FINANCIAL CRIME-I RPT,7000,38.65798545,-121.541883
60c37f4f9c4731f12195dc8d, 0,1300 45TH ST,3,3C,844,487(A) PC GRAND THEFT,2303,38.56522094,-121.4489247
60c37f4f9c4731f12195dc8e, 0,N 12TH ST / N B ST,3,3A,709,243(D) PC BATT/CIVILIAN W/INJ,1315,38.59049989,-121.4858893
60c37f4f9c4731f12195dc8f, 0,1107 F ST,3,3A,724,459 PC  BURGLARY VEHICLE,2299,38.58451688,-121.4897002
60c37f4f9c4731f12195dc90, 0,6666 STOCKTON BLVD,6,6C,1441,459 PC  BURGLARY BUSINESS,2203,38.50595853,-121.4342645
60c37f4f9c4731f12195dc91, 0,66 HIDDEN COVE CIR,4,4C,1283,487(A) PC GRAND THEFT,2303,38.4909248,-121.5361031
60c37f4f9c4731f12195dc92, 0,7221 21ST AVE,6,6C,1131,10851(A)VC TAKE VEH W/O OWNER,2404,38.53259228,-121.4200034
60c37f4f9c4731f12195dc93, 0,5108 TANGERINE AVE,5,5B,1604,GANG ACTIVITY - I RPT,7000,38.48094352,-121.4417288
60c37f4f9c4731f12195dc94, 0,7749 COLLEGE TOWN DR,3,3C,888,10851(A)VC TAKE VEH W/O OWNER,2404,38.55706875,-121.4149051
60c37f4f9c4731f12195dc95, 0,1818 H ST,3,3B,736,211 PC  ROBBERY UNSPECIFIED,1299,38.5790575,-121.4809519
60c37f4f9c4731f12195dc96, 0,5925 SAWYER CIR,5,5C,1651,MISSING PERSON,7000,38.44863716,-121.4354515
60c37f4f9c4731f12195dc97, 1,5501 EDEN VIEW DR,5,5C,1644,CASUALTY REPORT,7000,38.45370726,-121.4390572
60c37f4f9c4731f12195dc98, 1,1116 15TH ST,3,3M,745,CASUALTY REPORT,7000,38.5766684,-121.487703
60c37f4f9c4731f12195dc99, 1,2221 DEL PASO RD,1,1A,145,484 PC PETTY THEFT,2399,38.65735092,-121.5102676
60c37f4f9c4731f12195dc9a, 6,4191 RIO LINDA BLVD,2,2A,233,TRAFFIC-ACCIDENT INJURY,5400,38.64379236,-121.4481351
60c37f4f9c4731f12195dc9b, 4,500 LAS PALMAS AVE,2,2B,552,THREATS - I RPT,7000,38.61853144,-121.4542983
60c37f4f9c4731f12195dc9c, 2,7830 CENTER PKWY,5,5B,1621,10851(A)VC TAKE VEH W/O OWNER,2404,38.47216444,-121.4382695
60c37f4f9c4731f12195dc9d, 5,7341 ROTELLA DR,6,6C,1404,459 PC  BURGLARY VEHICLE,2299,38.51767414,-121.4184854
60c37f4f9c4731f12195dc9e, 2,6140 GLORIA DR,4,4C,1255,459 PC  BURGLARY RESIDENCE,2204,38.5154256,-121.5196746
60c37f4f9c4731f12195dc9f, 5,TRUXEL RD / I 80 EB,1,1B,402,TRAFFIC-ACCIDENT INJURY,5400,38.63365507,-121.500334
60c37f4f9c4731f12195dca0, 6,3625 CLAY ST,2,2A,514,CASUALTY REPORT,7000,38.63398247,-121.4398335
60c37f4f9c4731f12195dca1, 1,1520 DANBROOK DR,1,1A,128,594(B)(2)(A) VANDALISM/ -$400,2999,38.66739173,-121.495299
60c37f4f9c4731f12195dca2, 4,10TH ST / O ST,3,3A,764,TRAFFIC-ACCIDENT-NON INJURY,5400,38.57476286,-121.4958669
60c37f4f9c4731f12195dca3, 3,2100 Q ST,3,3B,767,653M(B) PC ANNOY/RPT CALL HOME,5307,38.56764212,-121.4808391
60c37f4f9c4731f12195dca4, 5,1218 ALHAMBRA BLVD,3,3C,841,451(D) PC  ARSON OF PROPERTY,2099,38.57001413,-121.466838
60c37f4f9c4731f12195dca5, 6,3000 ATLAS AVE,4,4B,969,MISCELLANEOUS I RPT (ZMISC),7000,38.53127512,-121.4742028
60c37f4f9c4731f12195dca6, 6,1372 POWDERHORN WAY,1,1B,403,487(A) GRAND THEFT-AUTO PARTS,2304,38.63307512,-121.4926223
60c37f4f9c4731f12195dca7, 8,1128 F ST,3,3A,724,459 PC  BURGLARY VEHICLE,2299,38.58376783,-121.4892123
60c37f4f9c4731f12195dca8, 6,4620 COUNTRY SCENE WAY,5,5B,1621,459 PC  BURGLARY VEHICLE,2299,38.46990907,-121.4483361
60c37f4f9c4731f12195dca9, 6,4191 RIO LINDA BLVD,2,2A,233,TOWED/STORED VEHICLE,7000,38.64379236,-121.4481351
60c37f4f9c4731f12195dcaa, 7,2350 AMERICAN RIVER DR,3,3C,877,459 PC  BURGLARY VEHICLE,2299,38.56841979,-121.4061343
60c37f4f9c4731f12195dcab, 7,5301 N ST,3,3C,845,99170 PUBLIC UTILITIES CODE,7399,38.56148913,-121.4403257
60c37f4f9c4731f12195dcac, 8,5770 FREEPORT BLVD,4,4C,985,FOUND PROPERTY - I RPT,7000,38.52199137,-121.4990149
60c37f4f9c4731f12195dcad, 7,1400 GRAND AVE,2,2A,515,MISSING PERSON,7000,38.63475409,-121.4347477
60c37f4f9c4731f12195dcae, 8,2415 58TH ST,6,6B,1018,459 PC  BURGLARY RESIDENCE,2204,38.5514883,-121.4380403
60c37f4f9c4731f12195dcaf, 7,8562 HERMITAGE WAY,5,5C,1653,10851(A)VC TAKE VEH W/O OWNER,2404,38.44809977,-121.4272467
60c37f4f9c4731f12195dcb0, 8,1231 RUDGER WAY,1,1C,426,484G(B) PC ACCESS CARD FRAUD,2605,38.62032474,-121.4867838
60c37f4f9c4731f12195dcb1, 7,7512 CANDLEWOOD WAY,5,5A,1391,459 PC  BURGLARY RESIDENCE,2204,38.48507025,-121.5010974
60c37f4f9c4731f12195dcb2, 7,917 38TH ST,3,3C,832,10851(A)VC TAKE VEH W/O OWNER,2404,38.57110778,-121.4557908
60c37f4f9c4731f12195dcb3, 8,6300 EHRHARDT AVE,5,5C,1646,NON INJ HR/MAIL OUT REPORT,7000,38.45400615,-121.428879
60c37f4f9c4731f12195dcb4, 8,2630 TAFT ST,2,2B,564,ASSAULT WITH WEAPON - I RPT,7000,38.61364029,-121.4369555
60c37f4f9c4731f12195dcb5, 9,RALEY BLVD / BELL AVE,2,2A,226,484G(B) PC ACCESS CARD FRAUD,2605,38.64733599,-121.4291435
60c37f4f9c4731f12195dcb6, 8,5TH AVE / FREEPORT BLVD,4,4A,936,11357(B)HS POSS -28.5GR MARIJ,3562,38.55004952,-121.4883801
60c37f4f9c4731f12195dcb7, 9,7554 SKELTON WAY,5,5A,1393,11357(B)HS POSS -28.5GR MARIJ,3562,38.48401564,-121.4891116
60c37f4f9c4731f12195dcb8, 9,4601 BLACKROCK DR,1,1A,136,475(C) PASS FORGED NOTE,2506,38.65733301,-121.4952127
60c37f4f9c4731f12195dcb9, 8,SILVER EAGLE RD / MABEL ST,2,2B,521,TRAFFIC-ACCIDENT INJURY,5400,38.63022952,-121.463195
60c37f4f9c4731f12195dcba, 8,282 REDONDO AVE,2,2B,541,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.62071088,-121.45998
60c37f4f9c4731f12195dcbb, 9,230 SUMATRA DR,2,2A,212,594(B)(2)(A) VANDALISM/ -$400,2999,38.65602893,-121.4646676
60c37f4f9c4731f12195dcbc, 8,3517 PIKE AVE,1,1C,419,CASUALTY REPORT,7000,38.63199179,-121.4732289
60c37f4f9c4731f12195dcbd, 8,8068 DEER LAKE DR,5,5B,1618,5150 WI DANGER SELF/OTHERS,7000,38.46447974,-121.4563236
60c37f4f9c4731f12195dcbe, 9,3750 MODLIN WAY,2,2A,501,10851(A)VC TAKE VEH W/O OWNER,2404,38.63610422,-121.4575422
60c37f4f9c4731f12195dcbf, 10,2391 FRUITRIDGE RD,4,4B,976,476 PC PASS FICTICIOUS CHECK,2501,38.52487561,-121.4836319
60c37f4f9c4731f12195dcc0, 9,3834 30TH ST,4,4B,958,TOWED/STORED VEHICLE,7000,38.53953965,-121.4746419
60c37f4f9c4731f12195dcc1, 9,1321 N C ST,3,3A,706,5150 WI DANGER SELF/OTHERS,7000,38.59124596,-121.4832354
60c37f4f9c4731f12195dcc2, 9,1400 MAIN AVE,2,2A,225,601(A) WI JUVENILE INCORRIGIBL,7000,38.65369344,-121.4326189
60c37f4f9c4731f12195dcc3, 9,8151 POWER RIDGE RD,6,6C,1145,10851 VC AUTO THEFT LOCATE,2404,38.53157904,-121.407542
60c37f4f9c4731f12195dcc4, 9,3632 52ND ST,6,6B,1054,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.54100057,-121.4458147
60c37f4f9c4731f12195dcc5, 10,8621 CHARENTE WAY,5,5C,1654,148(A)(1)PC RESIST PEACE OFFCR,4801,38.44386605,-121.4120435
60c37f4f9c4731f12195dcc6, 10,4125 DEEBLE ST,4,4B,958,TOWED/STORED VEHICLE,7000,38.53696024,-121.4829606
60c37f4f9c4731f12195dcc7, 10,2065 W EL CAMINO AVE,1,1B,422,POSSIBLE MENTAL - I RPT,7000,38.61547541,-121.5089523
60c37f4f9c4731f12195dcc8, 10,6043 POWER INN RD,6,6C,1406,10851 VC AUTO THEFT LOCATE,2404,38.51749164,-121.4090255
60c37f4f9c4731f12195dcc9, 10,1701 SUTTERVILLE RD,4,4A,945,459 PC  BURGLARY VEHICLE,2299,38.54016571,-121.500048
60c37f4f9c4731f12195dcca, 10,3555 AUBURN BLVD,2,2A,509,MISSING PERSON,7000,38.63862878,-121.3815598
60c37f4f9c4731f12195dccb, 10,1696 ARDEN WAY,2,2C,628,LOST PROPERTY - I RPT,7000,38.59891162,-121.4258885
60c37f4f9c4731f12195dccc, 10,5301 ELMER WAY,4,4A,1207,NARCOTICS SUSP/EVID/ACT- I RPT,7000,38.52716098,-121.5155442
60c37f4f9c4731f12195dccd, 10,DEEBLE ST / WILMINGTON AVE,4,4B,958,TOWED/STORED VEHICLE,7000,38.53737362,-121.4832933
60c37f4f9c4731f12195dcce, 10,18TH AVE / FRANKLIN BLVD,4,4B,958,TOWED/STORED VEH-14602.6,7000,38.53627722,-121.4745855
60c37f4f9c4731f12195dccf, 11,414 K ST,3,3M,742,594(B)(2)(A) VANDALISM/ -$400,2999,38.58062786,-121.5014996
60c37f4f9c4731f12195dcd0, 11,4520 VALLEY HI DR,5,5B,1618,484G(B) PC ACCESS CARD FRAUD,2605,38.46691818,-121.4499484
60c37f4f9c4731f12195dcd1, 11,113 K ST,3,3M,741,484 PETTY THEFT-SHOPLIFT,2303,38.58245363,-121.5052755
60c37f4f9c4731f12195dcd2, 10,3840 TAYLOR ST,2,2A,502,10851 VC AUTO THEFT LOCATE,2404,38.63831524,-121.4524033
60c37f4f9c4731f12195dcd3, 11,3825 FIG ST,2,2A,505,484G(B) PC ACCESS CARD FRAUD,2605,38.63748393,-121.4320162
60c37f4f9c4731f12195dcd4, 11,SPLENDID WAY / STATUE WAY,5,5C,1654,SUSP PERS-NO CRIME - I RPT,7000,38.44063532,-121.41229
60c37f4f9c4731f12195dcd5, 11,US 50 EB / 59TH ST,6,6B,1018,MISSING PERSON,7000,38.55309324,-121.4366149
60c37f4f9c4731f12195dcd6, 12,8314 SUNNY CREEK WAY,5,5C,1645,484 PETTY THEFT/LICENSE PLATE,2399,38.45879792,-121.4250202
60c37f4f9c4731f12195dcd7, 11,1900 V ST,3,3B,786,508 PC   EMBEZZLEMENT/EMPLOYEE,2799,38.56342315,-121.4867244
60c37f4f9c4731f12195dcd8, 11,800 EVANS ST,2,2B,523,10851 VC AUTO THEFT LOCATE,2404,38.62694709,-121.4472084
60c37f4f9c4731f12195dcd9, 12,45 BLUE FERN CT,1,1B,475,10851(A)VC TAKE VEH W/O OWNER,2404,38.61164049,-121.5379286
60c37f4f9c4731f12195dcda, 12,7724 FRUITRIDGE RD,6,6C,1405,487(A) GRAND THEFT-INSIDE,2308,38.52472132,-121.4132581
60c37f4f9c4731f12195dcdb, 11,7575 RUSH RIVER DR,4,4C,1293,SUSPICIOUS VEHICLE - I RPT,7000,38.484472,-121.5320507
60c37f4f9c4731f12195dcdc, 11,3541 TRUXEL RD,1,1A,337,BOMBS/THREATS/EXPLOSIV- I RPT,7000,38.63585275,-121.5031054
60c37f4f9c4731f12195dcdd, 11,3741 DAYTON ST,2,2A,517,484 PC   PETTY THEFT/INSIDE,2308,38.63623413,-121.418649
60c37f4f9c4731f12195dcde, 11,1933 63RD AVE,5,5A,1361,TOWED/STORED VEHICLE,7000,38.49406933,-121.495549
60c37f4f9c4731f12195dcdf, 12,8109 FRUITRIDGE RD,6,6C,1145,TRAFFIC-ACCIDENT-NON INJURY,5400,38.52547643,-121.4084001
60c37f4f9c4731f12195dce0, 11,3713 DRY CREEK RD,2,2A,514,11377(A)HS POSS AMPHETAMINES,3572,38.63533654,-121.4387656
60c37f4f9c4731f12195dce1, 12,2638 27TH ST,4,4A,908,TOWED/STORED VEHICLE,7000,38.55497273,-121.4797003
60c37f4f9c4731f12195dce2, 12,615 I ST,3,3M,732,10851(A)VC TAKE VEH W/O OWNER,2404,38.58270622,-121.4976159
60c37f4f9c4731f12195dce3, 12,COLFAX ST / ARDEN WAY,2,2C,611,20002(A) HIT/RUN,5401,38.606174,-121.464146
60c37f4f9c4731f12195dce4, 12,MONTEREY WAY / 27TH AVE,4,4A,965,459 PC  BURGLARY VEHICLE,2299,38.52859553,-121.5016007
60c37f4f9c4731f12195dce5, 12,2687 ALTOS AVE,2,2B,552,10851(A)VC TAKE VEH W/O OWNER,2404,38.61642852,-121.4497539
60c37f4f9c4731f12195dce6, 12,1025 19TH ST,3,3B,746,487(A) GRAND THEFT-INSIDE,2308,38.57633475,-121.4812236
60c37f4f9c4731f12195dce7, 12,2250 68TH AVE,5,5A,1384,GANG ACTIVITY - I RPT,7000,38.48934244,-121.4859396
60c37f4f9c4731f12195dce8, 12,7717 BELLINI WAY,6,6C,1445,487(A) GRAND THEFT-CLOUT-UNLOC,2305,38.50675753,-121.4122246
60c37f4f9c4731f12195dce9, 12,2338 FLORIN RD,5,5A,1364,FOUND PROPERTY - I RPT,7000,38.49502927,-121.4847037
60c37f4f9c4731f12195dcea, 13,2221 MATSON DR,5,5A,1384,10851(A)VC TAKE VEH W/O OWNER,2404,38.48745321,-121.4859358
60c37f4f9c4731f12195dceb, 13,3842 W LAND PARK DR,4,4A,944,BATTERY - I RPT,7000,38.5425266,-121.504374
60c37f4f9c4731f12195dcec, 13,FRUITRIDGE RD / STOCKTON BLVD,6,6B,1086,484 PETTY THEFT-PURSE SNATCH,2302,38.52497346,-121.4425904
60c37f4f9c4731f12195dced, 13,1210 G ST,3,3A,725,MISCELLANEOUS I RPT (ZMISC),7000,38.58243257,-121.4890469
60c37f4f9c4731f12195dcee, 13,RIO LINDA BLVD / CARMELITA AVE,2,2B,523,10851 VC AUTO THEFT LOCATE,2404,38.62968232,-121.446116
60c37f4f9c4731f12195dcef, 13,300 BOWMAN AVE,1,1C,429,PROB VIOLA/FEL-MISD - I RPT,7000,38.61747853,-121.4706061
60c37f4f9c4731f12195dcf0, 13,3821 17TH AVE,6,6A,1052,459 PC  BURGLARY RESIDENCE,2204,38.53748322,-121.4645183
60c37f4f9c4731f12195dcf1, 13,R ST / 26TH ST,3,3B,768,TRAFFIC-ACCIDENT INJURY,5400,38.56572433,-121.4757152
60c37f4f9c4731f12195dcf2, 13,3625 MAY ST,2,2A,513,MISSING PERSON,7000,38.63402001,-121.4430645
60c37f4f9c4731f12195dcf3, 13,5301 N ST,3,3C,845,FOUND PROPERTY - I RPT,7000,38.56148913,-121.4403257
60c37f4f9c4731f12195dcf4, 13,5555 STOCKTON BLVD,6,6B,1086,5150 WI DANGER SELF/OTHERS,7000,38.52563317,-121.4421623
60c37f4f9c4731f12195dcf5, 13,ARDEN WAY / HERITAGE LN,2,2C,619,MISCELLANEOUS I RPT (ZMISC),7000,38.60034763,-121.4286413
60c37f4f9c4731f12195dcf6, 13,7643 MEADOWSTONE DR,5,5B,1614,12021(A)(1)PC FELON POSS FRARM,5212,38.48078458,-121.4573698
60c37f4f9c4731f12195dcf7, 14,388 CEDAR RIVER WAY,4,4C,1266,459 PC  BURGLARY RESIDENCE,2204,38.49923025,-121.5469337
60c37f4f9c4731f12195dcf8, 13,K ST / 21ST ST,3,3B,747,TOWED/STORED VEH-14602.6,7000,38.5752348,-121.4790384
60c37f4f9c4731f12195dcf9, 14,5601 47TH AVE,6,6B,1421,GANG ACTIVITY - I RPT,7000,38.51181739,-121.4402677
60c37f4f9c4731f12195dcfa, 13,3252 16TH AVE,6,6A,1061,10851 VC AUTO THEFT LOCATE,2404,38.53744558,-121.4718639
60c37f4f9c4731f12195dcfb, 13,3750 MODLIN WAY,2,2A,501,IMPOUNDED VEHICLE,7000,38.63610422,-121.4575422
60c37f4f9c4731f12195dcfc, 14,3750 MODLIN WAY,2,2A,501,IMPOUNDED VEHICLE,7000,38.63610422,-121.4575422
60c37f4f9c4731f12195dcfd, 14,J ST / 3RD ST,3,3M,732,TRAFFIC-ACCIDENT-NON INJURY,5400,38.582786,-121.5027369
60c37f4f9c4731f12195dcfe, 14,25TH ST / T ST,3,3B,778,TRAFFIC-ACCIDENT-NON INJURY,5400,38.56389477,-121.4779775
60c37f4f9c4731f12195dcff, 14,12TH ST / F ST,3,3A,725,TOWED/STORED VEH-14602.6,7000,38.58396965,-121.4888995
60c37f4f9c4731f12195dd00, 14,N 11TH ST / N D ST,3,3A,705,11350(A)HS POSS CNTRL SUBST,3532,38.59308341,-121.4864165
60c37f4f9c4731f12195dd01, 14,2610 C ST,3,3B,718,TOWED/STORED VEHICLE,7000,38.58196942,-121.4679136
60c37f4f9c4731f12195dd02, 14,3747 2ND AVE,6,6A,1014,10851 VC AUTO THEFT LOCATE,2404,38.55169404,-121.464048
60c37f4f9c4731f12195dd03, 14,1818 CLAYTON WAY,1,1A,136,VANDALISM - I RPT,7000,38.65799,-121.5004471
60c37f4f9c4731f12195dd04, 14,ARENA BLVD / I 5 NB,1,1A,305,TRAFFIC-ACCIDENT INJURY,5400,38.64299789,-121.5194346
60c37f4f9c4731f12195dd05, 15,6164 27TH ST,4,4B,1326,459 PC  BURGLARY BUSINESS,2203,38.51374661,-121.4775822
60c37f4f9c4731f12195dd06, 14,3401 FONG RANCH RD,1,1B,404,NARCOTICS SUSP/EVID/ACT- I RPT,7000,38.63293804,-121.4939291
60c37f4f9c4731f12195dd07, 15,460 LINDLEY DR,2,2B,542,10851(A)VC TAKE VEH W/O OWNER,2404,38.62229397,-121.4550081
60c37f4f9c4731f12195dd08, 14,15 BICENTENNIAL CIR,3,3C,1102,20001(A) VC HIT/RUN INJ/DEATH,5401,38.54888073,-121.4063599
60c37f4f9c4731f12195dd09, 15,6700 21ST AVE,6,6C,1141,BURGLARY - I RPT,7000,38.52862804,-121.4256917
60c37f4f9c4731f12195dd0a, 14,1820 FRIENZA AVE,2,2C,568,459 PC  BURGLARY BUSINESS,2203,38.61199425,-121.4244182
60c37f4f9c4731f12195dd0b, 14,1824 CLAYTON WAY,1,1A,136,594(B)(2)(A) VANDALISM/ -$400,2999,38.65798793,-121.5006047
60c37f4f9c4731f12195dd0c, 14,414 K ST,3,3M,742,484 PETTY THEFT-SHOPLIFT,2303,38.58062786,-121.5014996
60c37f4f9c4731f12195dd0d, 15,4307 BURGESS DR,2,2A,233,459 PC  BURGLARY RESIDENCE,2204,38.64628124,-121.4553219
60c37f4f9c4731f12195dd0e, 15,7775 LA MANCHA WAY,5,5C,1606,459 PC  BURGLARY BUSINESS,2203,38.47731868,-121.4270962
60c37f4f9c4731f12195dd0f, 15,2620 FLORIN RD,5,5A,1363,459 PC  BURGLARY-UNSPECIFIED,2299,38.49478793,-121.4792548
60c37f4f9c4731f12195dd10, 15,5961 71ST ST,6,6C,1403,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.51846135,-121.421048
60c37f4f9c4731f12195dd11, 15,7497 LOMA VERDE WAY,5,5A,1386,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.48709291,-121.4772322
60c37f4f9c4731f12195dd12, 15,6130 13TH ST,4,4C,1257,459 PC  BURGLARY RESIDENCE,2204,38.51426513,-121.5101062
60c37f4f9c4731f12195dd13, 15,6438 FAUSTINO WAY,4,4C,1261,JUVENILE PROBLEMS - I RPT,7000,38.51056884,-121.5470994
60c37f4f9c4731f12195dd14, 15,12TH ST / D ST,3,3A,715,11351.5 HS POSS SALE RCK COCAI,3532,38.58615671,-121.4879497
60c37f4f9c4731f12195dd15, 15,6209 ELDER CREEK RD,6,6B,1421,242 PC  BATTERY CIVILIAN,1313,38.51058143,-121.4328824
60c37f4f9c4731f12195dd16, 15,6634 NIELSEN WAY,6,6B,1068,MISSING PERSON,7000,38.5379356,-121.427662
60c37f4f9c4731f12195dd17, 15,5211 18TH AVE,6,6B,1064,SUSP PERS-NO CRIME - I RPT,7000,38.53544489,-121.4451097
60c37f4f9c4731f12195dd18, 16,123 RIVER RUN CIR,1,1C,426,594(B)(2)(A) VANDALISM/ -$400,2999,38.62011633,-121.4893334
60c37f4f9c4731f12195dd19, 15,N 12TH ST / N B ST,3,3A,709,TRAFFIC-ACCIDENT INJURY,5400,38.59049989,-121.4858893
60c37f4f9c4731f12195dd1a, 16,BROADWAY / 28TH ST,4,4A,908,TRAFFIC-ACCIDENT-NON INJURY,5400,38.55735796,-121.4764341
60c37f4f9c4731f12195dd1b, 16,5000 M ST,3,3C,845,FOUND PROPERTY - I RPT,7000,38.56342471,-121.4436785
60c37f4f9c4731f12195dd1c, 16,3705 PRESIDIO ST,2,2A,516,5150 WI DANGER SELF/OTHERS,7000,38.63486377,-121.4213663
60c37f4f9c4731f12195dd1d, 16,MAY ST / ROANOKE AVE,2,2A,514,529 PC FALSE PERSONATION,2604,38.6348368,-121.4427536
60c37f4f9c4731f12195dd1e, 16,4445 RIVERSIDE BLVD,4,4A,1204,459 PC  BURGLARY RESIDENCE,2204,38.53555705,-121.5153055
60c37f4f9c4731f12195dd1f, 16,6879 14TH AVE,6,6C,1121,484 PC   PETTY THEFT/INSIDE,2308,38.54146972,-121.4254625
60c37f4f9c4731f12195dd20, 16,1507 LOS ROBLES BLVD,2,2B,525,TRAFFIC - I RPT,7000,38.63031252,-121.4327805
60c37f4f9c4731f12195dd21, 16,3200 SAN CARLOS WAY,6,6A,1032,484 PETTY THEFT/LICENSE PLATE,2399,38.54539286,-121.4618436
60c37f4f9c4731f12195dd22, 16,8TH ST / W ST,3,3A,784,3056 PAROLE VIO - I RPT,7000,38.56673694,-121.5023171
60c37f4f9c4731f12195dd23, 16,2287 BABETTE WAY,5,5A,1503,10851(A)VC TAKE VEH W/O OWNER,2404,38.4801723,-121.4837664
60c37f4f9c4731f12195dd24, 17,2801 L ST,3,3B,748,459 PC  BURGLARY VEHICLE,2299,38.57201606,-121.4692575
60c37f4f9c4731f12195dd25, 16,17TH AVE / 73RD ST,6,6C,1132,TOWED/STORED VEHICLE,7000,38.53720874,-121.4190115
60c37f4f9c4731f12195dd26, 16,2000 DEL PASO BLVD,2,2C,603,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.60880668,-121.4528434
60c37f4f9c4731f12195dd27, 16,480 ARDEN WAY,2,2C,613,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.6060748,-121.4569973
60c37f4f9c4731f12195dd28, 16,8581 FOLSOM BLVD,3,3C,1116,11377(A)HS POSS AMPHETAMINES,3572,38.5490874,-121.3870109
60c37f4f9c4731f12195dd29, 17,CAPITOL AVE / 15TH ST,3,3M,745,FOUND PROPERTY - I RPT,7000,38.57514018,-121.4879903
60c37f4f9c4731f12195dd2a, 17,1901 BROADWAY,4,4A,906,484G(B) PC ACCESS CARD FRAUD,2605,38.5609783,-121.4877457
60c37f4f9c4731f12195dd2b, 17,626 I ST,3,3M,732,CHILD WELFARE - I RPT,7000,38.58239537,-121.4974852
60c37f4f9c4731f12195dd2c, 16,1025 ALHAMBRA BLVD,3,3C,841,666 PC PETTY THEFT W/PRI CONV,2399,38.57188611,-121.4648897
60c37f4f9c4731f12195dd2d, 17,7937 ORENZA WAY,5,5B,1618,5150 WI DANGER SELF/OTHERS,7000,38.46971274,-121.450353
60c37f4f9c4731f12195dd2e, 17,2720 X ST,4,4A,908,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.55827881,-121.4766477
60c37f4f9c4731f12195dd2f, 17,ARDEN WAY / OXFORD ST,2,2C,613,TRAFFIC-ACCIDENT-NON INJURY,5400,38.60613913,-121.455492
60c37f4f9c4731f12195dd30, 17,WINDBRIDGE DR / GREENHAVEN DR,4,4C,1287,10851 VC AUTO THEFT LOCATE,2404,38.49171786,-121.5218221
60c37f4f9c4731f12195dd31, 17,1040 FLORIN RD,4,4C,1287,484 PC   PETTY THEFT/INSIDE,2308,38.49466185,-121.5212433
60c37f4f9c4731f12195dd32, 17,538 ROBERTSON WAY,4,4A,932,487(A) GRAND THEFT-INSIDE,2308,38.5535955,-121.5108328
60c37f4f9c4731f12195dd33, 17,WINDBRIDGE DR / GREENHAVEN DR,4,4C,1287,10851 VC AUTO THEFT LOCATE,2404,38.49171786,-121.5218221
60c37f4f9c4731f12195dd34, 17,CREEK CENTRE CT / LA MANCHA WAY,5,5C,1606,148.9 PC FALSE ID TO OFFICER,4803,38.47650897,-121.4271656
60c37f4f9c4731f12195dd35, 17,1117 2ND ST,3,3M,741,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.5813034,-121.5047063
60c37f4f9c4731f12195dd36, 17,3224 44TH ST,6,6A,1034,GANG ACTIVITY - I RPT,7000,38.5448578,-121.4560574
60c37f4f9c4731f12195dd37, 17,16 LIGHT SKY CT,6,6C,1427,THREATS - I RPT,7000,38.5128419,-121.3805279
